Sample_name,Count,GeoMean,Rcv,Median,exp_date,OR,RTP1S,Gfy,Clgn,Syt1,Syt5,others,tube,Total,pCI,gene-mix,Rho ,Syt_genes,1-Antibody,tubes,total,RTP2
Olfr1377+G,63789.0,-454.0,-140.0,-377.0,05082022_Lu,500.0,,333.0,,,,,FACS_Tube_007_007.fcs,,667.0,,,,,7.0,1500.0,
Olfr1377+C,70924.0,-495.0,-124.0,-426.0,05082022_Lu,500.0,,,333.0,,,,FACS_Tube_008_008.fcs,,667.0,,,,,8.0,1500.0,
RhopCI,39516.0,-649.0,-100.0,-705.0,05082022_Lu,1000.0,,,,,,,FACS_Tube_009_Rho_pCI.fcs,,,,,,,9.0,,
Olfr1377,35293.0,-528.0,-112.0,-410.0,05082022_Lu,500.0,,,,,,,FACS_Tube_010_Olfr1377.fcs,,1500.0,,,,,10.0,2000.0,
Olfr1377+R,37573.0,449.0,568.0,441.0,05082022_Lu,500.0,333.0,,,,,,FACS_Tube_011_011.fcs,,667.0,,,,,11.0,1500.0,
Olfr1377+G,43738.0,-502.0,-127.0,-464.0,05082022_Lu,500.0,,333.0,,,,,FACS_Tube_012_012.fcs,,667.0,,,,,12.0,1500.0,
Olfr1377+C,37229.0,-532.0,-118.0,-488.0,05082022_Lu,500.0,,,333.0,,,,FACS_Tube_013_013.fcs,,667.0,,,,,13.0,1500.0,
Olfr1377+RG,37023.0,571.0,487.0,602.0,05082022_Lu,500.0,333.0,333.0,,,,,FACS_Tube_014_014.fcs,,333.0,,,,,14.0,1499.0,
Olfr1377+GC,42304.0,485.0,541.0,519.0,05082022_Lu,500.0,333.0,,333.0,,,,FACS_Tube_015_015.fcs,,333.0,,,,,15.0,1499.0,
Olfr1377+GC,33378.0,-541.0,-110.0,-463.0,05082022_Lu,500.0,,333.0,333.0,,,,FACS_Tube_016_016.fcs,,333.0,,,,,16.0,1499.0,
Olfr1377+RGC,36527.0,602.0,450.0,668.0,05082022_Lu,500.0,333.0,333.0,333.0,,,,FACS_Tube_017_017.fcs,,,,,,,17.0,1499.0,
Olfr1377+RGC,35053.0,702.0,350.0,844.0,05082022_Lu,1400.0,200.0,200.0,200.0,,,,FACS_Tube_018_018.fcs,,,,,,,18.0,2000.0,
Olfr1377+RGC,36900.0,155.0,949.0,169.0,05082022_Lu,200.0,600.0,600.0,600.0,,,,FACS_Tube_019_019.fcs,,,,,,,19.0,2000.0,
Olfr1377+RGC,34674.0,477.0,439.0,488.0,05082022_Lu,500.0,500.0,500.0,500.0,,,,FACS_Tube_020_020.fcs,,,,,,,20.0,2000.0,
Olfr1377+RGC,33459.0,217.0,931.0,198.0,05082022_Lu,100.0,100.0,100.0,100.0,,,,FACS_Tube_021_021.fcs,,,,,,,21.0,400.0,
Olfr1377+RGC,30075.0,387.0,613.0,324.0,05082022_Lu,500.0,800.0,100.0,100.0,,,,FACS_Tube_022_022.fcs,,,,,,,22.0,1500.0,
Olfr1377+RGC,29968.0,738.0,273.0,810.0,05082022_Lu,500.0,100.0,800.0,100.0,,,,FACS_Tube_023_023.fcs,,,,,,,23.0,1500.0,
Olfr1377+RGC,34535.0,684.0,290.0,864.0,05082022_Lu,500.0,100.0,100.0,800.0,,,,FACS_Tube_024_024.fcs,,,,,,,24.0,1500.0,
Olfr1377+RGC,34083.0,401.0,516.0,398.0,05082022_Lu,500.0,450.0,450.0,100.0,,,,FACS_Tube_025_025.fcs,,,,,,,25.0,1500.0,
Olfr1377+RGC,30339.0,272.0,753.0,241.0,05082022_Lu,500.0,450.0,100.0,450.0,,,,FACS_Tube_026_026.fcs,,,,,,,26.0,1500.0,
Olfr1377+RGC,33710.0,790.0,229.0,922.0,05082022_Lu,500.0,100.0,450.0,450.0,,,,FACS_Tube_027_027.fcs,,,,,,,27.0,1500.0,
Olfr1377+RGC,29965.0,365.0,838.0,295.0,05082022_Lu,200.0,70.0,70.0,70.0,,,,FACS_Tube_028_028.fcs,,,,,,,28.0,410.0,
Olfr1377+RGC,28718.0,238.0,909.0,191.0,05082022_Lu,150.0,50.0,50.0,50.0,,,,FACS_Tube_029_029.fcs,,,,,,,29.0,300.0,
RhopCI,10070.0,62.7,130.0,55.2,10052022_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,10033.0,119.0,88.3,95.1,10052022_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,1000.0,,,,,,,,
Olfr1377+R,10000.0,962.0,100.0,875.0,10052022_Lu,1000.0,100.0,,,,,,FACS_Tube_006_Olfr1377_R.fcs,1100.0,,,,,,,,
Olfr1377+RGC,10000.0,958.0,95.6,873.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_007_Olfr1377_RGC.fcs,2000.0,600.0,,,,,,,
Olfr1377+RGC+21MIX,10000.0,1358.0,82.4,1397.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_008_Olfr1377_RGC_21MIX .fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Rtbdn,10000.0,1324.0,82.9,1366.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_009_Olfr1377_RGC_21minus_Rtbdn.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Ebf4,10000.0,1462.0,82.0,1547.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_010_Olfr1377_RGC_21minus_Ebf4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Lingo2,10000.0,1592.0,79.0,1693.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_011_Olfr1377_RGC_21minus_Lingo2.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Flrt1,10000.0,1459.0,82.2,1535.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_012_Olfr1377_RGC_21minus_Flrt1.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Gpx6,10000.0,1384.0,78.9,1418.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_013_Olfr1377_RGC_21minus_Gpx6.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Jph4,10000.0,1316.0,84.1,1348.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_014_Olfr1377_RGC_21minus_Jph4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Efna3,10000.0,1292.0,84.1,1312.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_015_Olfr1377_RGC_21minus_Efna3.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+21minus_Hspa12a,10000.0,1208.0,82.6,1227.0,10052022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_016_Olfr1377_RGC_21minus_Hspa12a.fcs,2000.0,,600.0,,,,,,
Olfr1377,10000.0,118.0,81.3,104.0,10052022_Lu,500.0,,,,,,,FACS_Tube_017_500ngOlfr1377.fcs,2000.0,1500.0,,,,,,,
Olfr1377+R,10000.0,1127.0,75.8,1188.0,10052022_Lu,500.0,100.0,,,,,,FACS_Tube_018_500ngOlfr1377_R.fcs,2000.0,1400.0,,,,,,,
Olfr1377+RGC,10000.0,1272.0,73.3,1363.0,10052022_Lu,500.0,100.0,150.0,150.0,,,,FACS_Tube_019_500ngOlfr1377_RGC.fcs,2000.0,1100.0,,,,,,,
Olfr1377+RGC+21MIX,10000.0,1352.0,76.9,1489.0,10052022_Lu,500.0,100.0,150.0,150.0,,,,FACS_Tube_020_500ngOlfr1377_RGC_21MIX .fcs,2000.0,500.0,600.0,,,,,,
Olfr1377,10000.0,91.9,98.8,80.9,10052022_Lu,100.0,,,,,,,FACS_Tube_021_100ngOlfr1377.fcs,2000.0,1900.0,,,,,,,
Olfr1377+R,10000.0,645.0,122.0,534.0,10052022_Lu,100.0,100.0,,,,,,FACS_Tube_022_100ngOlfr1377_R.fcs,2000.0,1800.0,,,,,,,
Olfr1377+RGC,10000.0,729.0,130.0,610.0,10052022_Lu,100.0,100.0,150.0,150.0,,,,FACS_Tube_023_100ngOlfr1377_RGC.fcs,2000.0,1500.0,,,,,,,
Olfr1377+RGC+21MIX,10000.0,489.0,98.5,416.0,10052022_Lu,100.0,100.0,150.0,150.0,,,,FACS_Tube_024_100ngOlfr1377_RGC_21MIX .fcs,2000.0,900.0,600.0,,,,,,
OR51E2_pipette_mix,3000.0,3591.0,168.0,3934.0,10052022_Lu,,,,,,,,FACS_Tube_025_OR51E2_pipette_mix.fcs,,,,,,,,,
OR51E2_flicked_mix,3000.0,3348.0,158.0,3769.0,10052022_Lu,,,,,,,,FACS_Tube_026_OR51E2_flicked_mix.fcs,,,,,,,,,
RhopCI,56679.0,95.0,121.0,74.5,05062022_Lu,1000.0,,,,,,,FACS_Tube_004_RhopCI.fcs,0.0,,,,,,,,
ORS6,50747.0,127.0,121.0,87.4,05062022_Lu,1000.0,,,,,,,FACS_Tube_005_ORS6.fcs,2000.0,1000.0,,,,,,,
ORS6+R,60817.0,277.0,144.0,134.0,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_006_ORS6_RTP1S.fcs,2000.0,750.0,,,,,,,
ORS6+Gfy,46997.0,145.0,113.0,103.0,05062022_Lu,1000.0,,250.0,,,,,FACS_Tube_007_ORS6_Gfy.fcs,2000.0,750.0,,,,,,,
ORS6+Clgn,48469.0,117.0,119.0,80.9,05062022_Lu,1000.0,,,250.0,,,,FACS_Tube_008_ORS6_Clgn.fcs,2000.0,750.0,,,,,,,
ORS6+Gfy+Clgn,48932.0,113.0,123.0,75.8,05062022_Lu,1000.0,,250.0,250.0,,,,FACS_Tube_009_ORS6_Gfy_Clgn.fcs,2000.0,500.0,,,,,,,
ORS6+RG,49472.0,352.0,212.0,160.0,05062022_Lu,1000.0,250.0,250.0,,,,,FACS_Tube_010_ORS6_RTP1S_Gfy.fcs,2000.0,500.0,,,,,,,
ORS6+RC,44613.0,374.0,244.0,161.0,05062022_Lu,1000.0,250.0,,250.0,,,,FACS_Tube_011_ORS6_RTP1S_Clgn.fcs,2000.0,500.0,,,,,,,
ORS6+RGC,53295.0,285.0,192.0,113.0,05062022_Lu,1000.0,250.0,250.0,250.0,,,,FACS_Tube_012_ORS6_RTP1S_Gfy_Clgn.fcs,2000.0,250.0,,,,,,,
ORS6+RGC+Rtp2,62721.0,231.0,126.0,131.0,05062022_Lu,1000.0,250.0,250.0,250.0,,,,FACS_Tube_013_ORS6_RTP1S_RTP2_Gfy_Clgn.fcs,2000.0,,,,,,,,250.0
Olfr1377,40122.0,135.0,104.0,96.4,05062022_Lu,1000.0,,,,,,,FACS_Tube_014_Olfr1377.fcs,2000.0,1000.0,,,,,,,
Olfr1377+R,50515.0,548.0,143.0,395.0,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_015_Olfr1377_RTP1S.fcs,2000.0,750.0,,,,,,,
Olfr1377+RGC,64492.0,565.0,173.0,373.0,05062022_Lu,1000.0,250.0,250.0,250.0,,,,FACS_Tube_016_Olfr1377_RTP1S_Gfy_Clgn.fcs,2000.0,250.0,,,,,,,
OR7D4+RTP1S,40011.0,83.8,131.0,57.8,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_017_OR7D4_RTP1S.fcs,2000.0,750.0,,,,,,,
OR7D4+RTP1S+Gfy+Clgn,43602.0,73.3,134.0,51.4,05062022_Lu,1000.0,250.0,250.0,250.0,,,,FACS_Tube_018_OR7D4_RTP1S_Gfy_Clgn.fcs,2000.0,250.0,,,,,,,
OR5A2+RTP1S,42129.0,105.0,128.0,74.5,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_019_OR5A2_RTP1S.fcs,2000.0,750.0,,,,,,,
OR5A2+RTP1S+Gfy+Clgn,43328.0,104.0,131.0,70.6,05062022_Lu,1000.0,250.0,250.0,250.0,,,,FACS_Tube_020_OR5A2_RTP1S_Gfy_Clgn.fcs,2000.0,250.0,,,,,,,
OR6Y1+RTP1S,37507.0,65.0,155.0,52.6,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_021_OR6Y1_RTP1S.fcs,2000.0,750.0,,,,,,,
OR6Y1+RTP1S+Gfy+Clgn,42101.0,68.6,146.0,53.9,05062022_Lu,1000.0,250.0,250.0,250.0,,,,FACS_Tube_022_OR6Y1_RTP1S_Gfy_Clgn.fcs,2000.0,250.0,,,,,,,
23V1Re_mouse_rat_consensus*+RTP1S+Gfy+Clgn,37922.0,55.6,166.0,44.9,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_023_23V1Re_mouse_rat_consensus?_RTP1S_Gfy_Clgn.fcs,2000.0,750.0,,,,,,,
24V1Re_5species_consensus*+RTP1S+Gfy+Clgn,31693.0,44.4,171.0,41.1,05062022_Lu,1000.0,250.0,,,,,,FACS_Tube_024_24V1Re_5species_consensus?_RTP1S_Gfy_Clgn.fcs,2000.0,750.0,,,,,,,
RhopCI,10569.0,138.0,55.1,150.0,05222022_Lu,1000.0,,,,,,,FACS_Tube_004_RhopCI_Transf48hr.fcs,,,,,,,,,
ORS6,11090.0,671.0,183.0,580.0,05222022_Lu,1000.0,100.0,,,,,,FACS_Tube_005_ORS6_RTP1S_Transf48hr.fcs,2000.0,900.0,,,,,,,
ORS6,10968.0,737.0,246.0,634.0,05222022_Lu,1000.0,100.0,450.0,450.0,,,,FACS_Tube_006_ORS6_RTP1S_Gfy_Clgn_Transf48hr.fcs,2000.0,,,,,,,,
Olfr1377,11456.0,837.0,107.0,855.0,05222022_Lu,1000.0,100.0,,,,,,FACS_Tube_007_Olfr1377_RTP1S_Transf48hr.fcs,2000.0,900.0,,,,,,,
Olfr1377,11297.0,825.0,120.0,858.0,05222022_Lu,1000.0,100.0,450.0,450.0,,,,FACS_Tube_008_Olfr1377_RTP1S_Gfy_Clgn_Transf48hr.fcs,2000.0,,,,,,,,
RhopCI,10101.0,96.2,60.0,109.0,05222022_Lu,1000.0,,,,,,,FACS_Tube_009_RhopCI_Transf24hr.fcs,0.0,,,,,,,,
ORS6,10533.0,557.0,351.0,444.0,05222022_Lu,1000.0,100.0,,,,,,FACS_Tube_010_ORS6_RTP1S_Transf24hr.fcs,2000.0,900.0,,,,,,,
ORS6,10599.0,447.0,285.0,369.0,05222022_Lu,1000.0,100.0,450.0,450.0,,,,FACS_Tube_011_ORS6_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
ORS6,10546.0,254.0,228.0,205.0,05222022_Lu,500.0,150.0,675.0,675.0,,,,FACS_Tube_012_500ngORS6_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
ORS6,10820.0,436.0,339.0,339.0,05222022_Lu,750.0,125.0,562.5,562.5,,,,FACS_Tube_013_750ngORS6_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
ORS6,10635.0,491.0,246.0,450.0,05222022_Lu,1500.0,50.0,225.0,225.0,,,,FACS_Tube_014_1500ngORS6_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
Olfr1377,10899.0,1039.0,71.7,1171.0,05222022_Lu,1000.0,100.0,,,,,,FACS_Tube_015_Olfr1377_RTP1S_Transf24hr.fcs,2000.0,900.0,,,,,,,
Olfr1377,11067.0,1131.0,77.3,1287.0,05222022_Lu,1000.0,100.0,450.0,450.0,,,,FACS_Tube_016_Olfr1377_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
Olfr1377,11931.0,918.0,84.9,1016.0,05222022_Lu,500.0,150.0,675.0,675.0,,,,FACS_Tube_017_500ngOlfr1377_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
Olfr1377,13143.0,993.0,75.3,1114.0,05222022_Lu,750.0,125.0,562.5,562.5,,,,FACS_Tube_018_750ngOlfr1377_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
Olfr1377,11494.0,599.0,94.2,615.0,05222022_Lu,1500.0,50.0,225.0,225.0,,,,FACS_Tube_019_1500ngOlfr1377_RTP1S_Gfy_Clgn_Transf24hr.fcs,2000.0,,,,,,,,
RhopCI,9647.0,75.7,68.4,85.3,05222022_Lu,1000.0,,,,,,,FACS_Tube_020_RhopCI_Transf12hr.fcs,0.0,,,,,,,,
ORS6,10204.0,225.0,244.0,190.0,05222022_Lu,1000.0,100.0,,,,,,FACS_Tube_021_ORS6_RTP1S_Transf12hr.fcs,2000.0,900.0,,,,,,,
ORS6,10300.0,227.0,185.0,217.0,05222022_Lu,1000.0,100.0,450.0,450.0,,,,FACS_Tube_022_ORS6_RTP1S_Gfy_Clgn_Transf12hr.fcs,2000.0,,,,,,,,
Olfr1377,10630.0,548.0,87.8,657.0,05222022_Lu,1000.0,100.0,,,,,,FACS_Tube_023_Olfr1377_RTP1S_Transf12hr.fcs,2000.0,900.0,,,,,,,
Olfr1377,10886.0,733.0,84.6,894.0,05222022_Lu,1000.0,100.0,450.0,450.0,,,,FACS_Tube_024_Olfr1377_RTP1S_Gfy_Clgn_Transf12hr.fcs,2000.0,,,,,,,,
RhopCI,10000.0,80.2,97.5,,09262022_Lu,1000.0,,,,,,,FACS_Tube_004_Rho-pCI.fcs,1000.0,1000.0,,,,,,,
Olfr1377,5000.0,998.0,77.0,,09262022_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377_R.fcs,2000.0,1000.0,,,,,,,
Olfr1377+RGC,2632.0,986.0,89.6,,09262022_Lu,1000.0,100.0,,,,,,FACS_Tube_006_Olfr1377_RGC.fcs,2000.0,900.0,,,,,,,
Olfr1377+RGC+21MIX,6907.0,995.0,101.0,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_007_Olfr1377_RGC_21MIX.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix1,7627.0,995.0,81.9,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_008_Olfr1377_RGC_kmerMix1.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix2,5000.0,940.0,79.2,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_009_Olfr1377_RGC_kmerMix2.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix3,5000.0,910.0,82.6,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_010_Olfr1377_RGC_kmerMix3.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix4,5000.0,968.0,82.9,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_011_Olfr1377_RGC_kmerMix4.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix5,5000.0,878.0,88.1,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_012_Olfr1377_RGC_kmerMix5.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix6,5000.0,943.0,79.2,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_013_Olfr1377_RGC_kmerMix6.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix7,5000.0,1019.0,80.3,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_014_Olfr1377_RGC_kmerMix7.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix8,5000.0,1115.0,83.3,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_015_Olfr1377_RGC_kmerMix8.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix9,5000.0,999.0,89.3,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_016_Olfr1377_RGC_kmerMix9.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix10,5000.0,930.0,90.2,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_017_Olfr1377_RGC_kmerMix10.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix11,5000.0,953.0,83.4,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_018_Olfr1377_RGC_kmerMix11.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix12,5000.0,979.0,86.3,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_019_Olfr1377_RGC_kmerMix12.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix13,5000.0,1001.0,84.5,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_020_Olfr1377_RGC_kmerMix13.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix14,5000.0,989.0,83.5,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_021_Olfr1377_RGC_kmerMix14.fcs,2000.0,,600.0,,,,,,
Olfr1377+RGC+kmer_mix15,5000.0,974.0,87.2,,09262022_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_022_Olfr1377_RGC_kmerMix15.fcs,2000.0,,600.0,,,,,,
Olfr1377(pour),5000.0,497.0,87.9,,09262022_Lu,,,,,,,,FACS_Tube_023_Olfr1377_R-pour.fcs,0.0,,,,,,,,
Olfr1377(vortex+pour),5000.0,382.0,81.0,,09262022_Lu,,,,,,,,FACS_Tube_024_Olfr1377_R-pour-vortex.fcs,0.0,,,,,,,,
